,year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
8295,2016,9,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",107.0,13.0,3.52,0.24,5.35,0.0,3.88,0.0,0.0,1003.0,182.0,27.0,383.0,0.0,411.0
8296,2016,9,B6,JetBlue Airways,DAB,"Daytona Beach, FL: Daytona Beach International",30.0,5.0,1.0,0.0,2.28,0.0,1.72,0.0,0.0,224.0,42.0,0.0,102.0,0.0,80.0
8297,2016,9,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",879.0,160.0,42.0,11.53,46.36,0.0,60.11,4.0,3.0,9818.0,2507.0,770.0,2418.0,0.0,4123.0
8298,2016,9,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",87.0,19.0,4.51,0.67,4.94,0.0,8.87,0.0,0.0,1073.0,151.0,43.0,151.0,0.0,728.0
8299,2016,9,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",55.0,8.0,1.47,0.0,5.6,0.0,0.93,0.0,0.0,218.0,36.0,0.0,154.0,0.0,28.0
8300,2016,9,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",115.0,25.0,7.87,0.0,2.42,0.0,14.71,0.0,0.0,1594.0,441.0,0.0,117.0,0.0,1036.0
8301,2016,9,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",601.0,144.0,35.69,4.52,55.25,0.17,48.37,5.0,2.0,9492.0,2296.0,285.0,2950.0,20.0,3941.0
8302,2016,9,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1661.0,396.0,109.12,2.64,141.36,1.66,141.22,7.0,4.0,22813.0,6697.0,193.0,6018.0,96.0,9809.0
8303,2016,9,B6,JetBlue Airways,HOU,"Houston, TX: William P Hobby",60.0,8.0,3.03,0.0,3.1,0.0,1.87,0.0,0.0,1164.0,552.0,0.0,269.0,0.0,343.0
8304,2016,9,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",297.0,74.0,23.91,3.56,14.86,0.0,31.68,3.0,0.0,4164.0,1328.0,182.0,614.0,0.0,2040.0
8305,2016,9,B6,JetBlue Airways,HYA,"Hyannis, MA: Barnstable Municipal-Boardman/Polando Field",14.0,3.0,2.93,0.0,0.07,0.0,0.0,0.0,0.0,136.0,133.0,0.0,3.0,0.0,0.0
8306,2016,9,B6,JetBlue Airways,IAD,"Washington, DC: Washington Dulles International",168.0,30.0,10.85,0.65,11.41,0.0,7.09,1.0,0.0,1397.0,466.0,26.0,400.0,0.0,505.0
8307,2016,9,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",298.0,46.0,16.39,0.0,16.03,0.2,13.38,4.0,0.0,2753.0,903.0,0.0,933.0,15.0,902.0
8308,2016,9,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3463.0,662.0,174.51,19.62,209.52,2.28,256.07,16.0,9.0,38252.0,9332.0,1309.0,9817.0,263.0,17531.0
8309,2016,9,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",434.0,78.0,19.63,1.12,24.77,1.88,30.59,3.0,0.0,4246.0,1191.0,39.0,1137.0,61.0,1818.0
8310,2016,9,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",447.0,78.0,24.05,2.79,35.29,0.6,15.27,0.0,0.0,3513.0,1168.0,138.0,1409.0,25.0,773.0
8311,2016,9,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",530.0,119.0,21.63,9.35,62.48,0.0,25.54,3.0,1.0,7835.0,1199.0,570.0,4549.0,0.0,1517.0
8312,2016,9,B6,JetBlue Airways,LGB,"Long Beach, CA: Long Beach Airport",746.0,105.0,30.05,0.0,12.8,0.0,62.16,11.0,1.0,5847.0,1879.0,0.0,534.0,0.0,3434.0
8313,2016,9,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1528.0,337.0,92.33,3.82,112.1,1.82,126.93,5.0,5.0,18776.0,4767.0,468.0,4444.0,60.0,9037.0
8314,2016,9,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",106.0,19.0,6.01,0.0,5.75,0.0,7.24,0.0,0.0,1088.0,421.0,0.0,267.0,0.0,400.0
8315,2016,9,B6,JetBlue Airways,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",36.0,5.0,1.35,1.0,1.16,0.0,1.49,0.0,0.0,216.0,54.0,58.0,40.0,0.0,64.0
8316,2016,9,B6,JetBlue Airways,OAK,"Oakland, CA: Metropolitan Oakland International",157.0,27.0,9.06,0.0,2.87,0.0,15.07,2.0,0.0,1801.0,715.0,0.0,179.0,0.0,907.0
8317,2016,9,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",210.0,39.0,8.27,1.99,17.59,0.0,11.14,0.0,1.0,2286.0,463.0,295.0,1110.0,0.0,418.0
8318,2016,9,B6,JetBlue Airways,ORH,"Worcester, MA: Worcester Regional",60.0,8.0,2.03,0.35,2.49,0.0,3.13,0.0,1.0,397.0,79.0,26.0,100.0,0.0,192.0
8319,2016,9,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",492.0,100.0,30.07,0.07,45.24,0.53,24.1,2.0,2.0,5868.0,1647.0,7.0,2101.0,17.0,2096.0
8320,2016,9,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",127.0,23.0,7.16,0.0,6.88,0.0,8.95,2.0,0.0,1338.0,372.0,0.0,262.0,0.0,704.0
8321,2016,9,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",202.0,45.0,12.8,1.55,16.09,0.0,14.56,0.0,0.0,2961.0,694.0,168.0,1233.0,0.0,866.0
8322,2016,9,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",60.0,15.0,6.65,0.0,4.73,1.0,2.62,0.0,0.0,855.0,421.0,0.0,192.0,17.0,225.0
8323,2016,9,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",147.0,31.0,18.09,0.69,5.17,0.0,7.06,0.0,0.0,1598.0,1010.0,11.0,217.0,0.0,360.0
8324,2016,9,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita",59.0,18.0,10.23,0.0,0.61,0.0,7.16,0.0,0.0,1082.0,521.0,0.0,31.0,0.0,530.0
8325,2016,9,B6,JetBlue Airways,PVD,"Providence, RI: Theodore Francis Green State",82.0,11.0,1.44,6.68,2.8,0.0,0.09,0.0,0.0,865.0,161.0,524.0,161.0,0.0,19.0
8326,2016,9,B6,JetBlue Airways,PWM,"Portland, ME: Portland International Jetport",108.0,17.0,8.25,1.0,3.49,0.0,4.26,1.0,0.0,802.0,415.0,73.0,82.0,0.0,232.0
8327,2016,9,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",246.0,42.0,12.08,2.76,10.7,0.0,16.46,0.0,0.0,2316.0,546.0,80.0,452.0,0.0,1238.0
8328,2016,9,B6,JetBlue Airways,RIC,"Richmond, VA: Richmond International",202.0,48.0,14.66,4.83,7.9,0.0,20.61,0.0,2.0,2885.0,935.0,285.0,408.0,0.0,1257.0
8329,2016,9,B6,JetBlue Airways,RNO,"Reno, NV: Reno/Tahoe International",52.0,7.0,3.17,0.0,1.55,0.0,2.28,1.0,0.0,516.0,172.0,0.0,74.0,0.0,270.0
8330,2016,9,B6,JetBlue Airways,ROC,"Rochester, NY: Greater Rochester International",101.0,22.0,12.75,0.0,4.19,0.0,5.05,0.0,0.0,1101.0,700.0,0.0,120.0,0.0,281.0
8331,2016,9,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",313.0,61.0,21.71,0.13,17.19,0.0,21.97,1.0,0.0,3530.0,1250.0,10.0,730.0,0.0,1540.0
8332,2016,9,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",138.0,17.0,4.25,1.62,6.33,0.0,4.8,0.0,0.0,714.0,192.0,93.0,277.0,0.0,152.0
8333,2016,9,B6,JetBlue Airways,SAV,"Savannah, GA: Savannah/Hilton Head International",92.0,13.0,6.19,0.0,5.92,0.0,0.89,2.0,0.0,839.0,282.0,0.0,529.0,0.0,28.0
8334,2016,9,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",182.0,39.0,13.57,0.0,16.15,0.0,9.28,1.0,0.0,1821.0,861.0,0.0,550.0,0.0,410.0
8335,2016,9,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",483.0,90.0,24.65,0.14,41.85,0.0,23.36,0.0,1.0,4297.0,1400.0,10.0,1717.0,0.0,1170.0
8336,2016,9,B6,JetBlue Airways,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",48.0,10.0,2.23,0.0,2.8,0.0,4.97,0.0,0.0,495.0,95.0,0.0,140.0,0.0,260.0
8337,2016,9,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",673.0,132.0,58.21,7.7,24.66,0.64,40.79,0.0,1.0,6772.0,2706.0,373.0,1056.0,61.0,2576.0
8338,2016,9,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",140.0,34.0,11.59,1.8,9.41,0.55,10.65,0.0,0.0,1483.0,551.0,62.0,323.0,11.0,536.0
8339,2016,9,B6,JetBlue Airways,SMF,"Sacramento, CA: Sacramento International",92.0,15.0,5.49,1.42,4.44,0.0,3.65,0.0,0.0,699.0,212.0,197.0,142.0,0.0,148.0
8340,2016,9,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",30.0,6.0,1.8,0.0,3.4,0.0,0.79,0.0,0.0,260.0,66.0,0.0,101.0,0.0,93.0
8341,2016,9,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",61.0,7.0,3.06,0.0,1.0,0.0,2.94,0.0,0.0,613.0,178.0,0.0,24.0,0.0,411.0
8342,2016,9,B6,JetBlue Airways,STX,"Christiansted, VI: Henry E. Rohlsen",30.0,5.0,2.5,0.0,0.07,0.0,2.43,0.0,0.0,303.0,178.0,0.0,5.0,0.0,120.0
8343,2016,9,B6,JetBlue Airways,SWF,"Newburgh/Poughkeepsie, NY: Stewart International",60.0,14.0,1.97,2.48,3.45,0.0,6.1,0.0,0.0,887.0,69.0,171.0,156.0,0.0,491.0
8344,2016,9,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",134.0,22.0,7.6,0.0,2.3,0.0,12.1,1.0,0.0,1236.0,322.0,0.0,70.0,0.0,844.0
8345,2016,9,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",414.0,86.0,40.02,0.0,25.02,0.09,20.87,2.0,1.0,5253.0,2921.0,0.0,884.0,2.0,1446.0
8346,2016,9,DL,Delta Air Lines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",32.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,166.0,61.0,105.0,0.0,0.0,0.0
8347,2016,9,DL,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",143.0,12.0,3.73,1.68,5.32,0.0,1.27,0.0,0.0,505.0,264.0,41.0,132.0,0.0,68.0
8348,2016,9,DL,Delta Air Lines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",56.0,6.0,3.12,1.29,0.0,0.0,1.59,0.0,0.0,187.0,71.0,79.0,0.0,0.0,37.0
8349,2016,9,DL,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International",141.0,9.0,6.34,0.0,0.14,0.0,2.51,0.0,0.0,696.0,555.0,0.0,3.0,0.0,138.0
8350,2016,9,DL,Delta Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",194.0,16.0,9.83,1.0,3.14,0.0,2.03,0.0,0.0,588.0,365.0,103.0,78.0,0.0,42.0
8351,2016,9,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",20315.0,1374.0,461.7,65.88,382.3,1.97,462.14,0.0,31.0,91464.0,46100.0,4596.0,14688.0,122.0,25958.0
8352,2016,9,DL,Delta Air Lines Inc.,ATW,"Appleton, WI: Appleton International",60.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,262.0,231.0,0.0,0.0,0.0,31.0
8353,2016,9,DL,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",357.0,27.0,15.6,1.06,5.96,0.0,4.38,0.0,1.0,931.0,470.0,41.0,219.0,0.0,201.0
8354,2016,9,DL,Delta Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",60.0,4.0,3.36,0.0,0.11,0.0,0.54,0.0,1.0,90.0,73.0,0.0,2.0,0.0,15.0
8355,2016,9,DL,Delta Air Lines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",30.0,5.0,2.36,0.06,0.0,0.0,2.58,0.0,0.0,234.0,67.0,7.0,0.0,0.0,160.0
8356,2016,9,DL,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International",409.0,31.0,19.15,1.8,5.14,0.0,4.9,0.0,0.0,1777.0,1252.0,105.0,181.0,0.0,239.0
8357,2016,9,DL,Delta Air Lines Inc.,BGR,"Bangor, ME: Bangor International",33.0,1.0,0.09,0.0,0.0,0.0,0.91,0.0,0.0,23.0,2.0,0.0,0.0,0.0,21.0
8358,2016,9,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",301.0,24.0,19.05,0.0,3.98,0.0,0.97,0.0,0.0,1400.0,1269.0,0.0,87.0,0.0,44.0
8359,2016,9,DL,Delta Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",87.0,11.0,2.57,1.64,3.09,0.0,3.71,0.0,1.0,871.0,343.0,157.0,100.0,0.0,271.0
8360,2016,9,DL,Delta Air Lines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",54.0,7.0,3.16,1.98,1.31,0.0,0.54,0.0,0.0,947.0,135.0,738.0,53.0,0.0,21.0
8361,2016,9,DL,Delta Air Lines Inc.,BMI,"Bloomington/Normal, IL: Central Illinois Regional",37.0,3.0,1.66,0.0,0.2,0.0,1.14,0.0,0.0,124.0,60.0,0.0,9.0,0.0,55.0
8362,2016,9,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",446.0,41.0,24.79,0.89,8.26,0.0,7.05,0.0,1.0,2181.0,1646.0,42.0,237.0,0.0,256.0
8363,2016,9,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",55.0,4.0,2.0,0.11,0.0,0.0,1.89,1.0,0.0,134.0,43.0,3.0,0.0,0.0,88.0
8364,2016,9,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",1257.0,273.0,50.71,3.04,177.85,0.0,41.4,0.0,0.0,15589.0,3167.0,293.0,9401.0,0.0,2728.0
8365,2016,9,DL,Delta Air Lines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8366,2016,9,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",247.0,25.0,13.0,0.49,4.01,0.0,7.51,0.0,0.0,1425.0,594.0,117.0,231.0,0.0,483.0
8367,2016,9,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",575.0,36.0,16.46,2.12,9.96,0.0,7.46,0.0,1.0,2152.0,1237.0,116.0,370.0,0.0,429.0
8368,2016,9,DL,Delta Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",120.0,12.0,3.41,0.44,5.24,0.0,2.92,0.0,0.0,520.0,153.0,79.0,208.0,0.0,80.0
8369,2016,9,DL,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",105.0,7.0,2.95,0.0,1.44,0.0,2.61,0.0,0.0,303.0,142.0,0.0,75.0,0.0,86.0
8370,2016,9,DL,Delta Air Lines Inc.,CAK,"Akron, OH: Akron-Canton Regional",109.0,10.0,6.56,0.13,1.07,0.0,2.23,0.0,0.0,616.0,414.0,12.0,21.0,0.0,169.0
8371,2016,9,DL,Delta Air Lines Inc.,CHA,"Chattanooga, TN: Lovell Field",59.0,4.0,1.27,0.03,1.09,0.0,1.61,0.0,0.0,174.0,63.0,2.0,47.0,0.0,62.0
8372,2016,9,DL,Delta Air Lines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",30.0,1.0,0.0,0.03,0.0,0.0,0.97,0.0,0.0,185.0,0.0,6.0,0.0,0.0,179.0
8373,2016,9,DL,Delta Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",365.0,20.0,9.91,1.63,5.31,0.0,3.15,0.0,0.0,1165.0,624.0,75.0,325.0,0.0,141.0
8374,2016,9,DL,Delta Air Lines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
8375,2016,9,DL,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",251.0,23.0,12.52,1.06,2.67,0.0,6.75,0.0,0.0,1232.0,630.0,105.0,93.0,0.0,404.0
8376,2016,9,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",535.0,52.0,18.3,1.86,23.44,0.0,8.4,0.0,1.0,2339.0,954.0,216.0,890.0,0.0,279.0
8377,2016,9,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",276.0,24.0,13.63,0.0,5.4,0.0,4.97,0.0,0.0,939.0,636.0,0.0,180.0,0.0,123.0
8378,2016,9,DL,Delta Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",30.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0
8379,2016,9,DL,Delta Air Lines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",28.0,2.0,1.0,0.23,0.0,0.0,0.77,0.0,0.0,54.0,23.0,7.0,0.0,0.0,24.0
8380,2016,9,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",424.0,37.0,14.8,1.61,7.46,0.0,13.12,0.0,2.0,1781.0,699.0,145.0,154.0,0.0,783.0
8381,2016,9,DL,Delta Air Lines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",115.0,9.0,4.88,0.95,2.18,0.0,1.0,0.0,0.0,319.0,118.0,54.0,109.0,0.0,38.0
8382,2016,9,DL,Delta Air Lines Inc.,DAL,"Dallas, TX: Dallas Love Field",141.0,10.0,1.3,0.08,5.16,0.0,3.45,0.0,0.0,374.0,36.0,5.0,113.0,0.0,220.0
8383,2016,9,DL,Delta Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",114.0,5.0,3.19,0.0,0.45,0.0,1.36,0.0,0.0,159.0,95.0,0.0,8.0,0.0,56.0
8384,2016,9,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",788.0,110.0,47.2,4.01,37.33,0.0,21.46,0.0,5.0,6229.0,2565.0,526.0,1836.0,0.0,1302.0
8385,2016,9,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",817.0,83.0,29.67,3.84,30.2,0.0,19.3,0.0,0.0,4580.0,1652.0,235.0,1049.0,0.0,1644.0
8386,2016,9,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",471.0,52.0,13.77,2.59,24.46,0.0,11.18,0.0,2.0,2784.0,496.0,1024.0,726.0,0.0,538.0
8387,2016,9,DL,Delta Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",93.0,12.0,6.57,0.17,3.86,0.0,1.4,0.0,0.0,461.0,234.0,8.0,149.0,0.0,70.0
8388,2016,9,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",4724.0,337.0,116.9,15.26,78.37,0.0,126.47,0.0,5.0,25131.0,13889.0,1231.0,2706.0,0.0,7305.0
8389,2016,9,DL,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",176.0,12.0,6.77,1.0,1.39,0.0,2.84,0.0,1.0,891.0,276.0,453.0,37.0,0.0,125.0
8390,2016,9,DL,Delta Air Lines Inc.,ELP,"El Paso, TX: El Paso International",81.0,10.0,7.51,0.03,1.88,0.0,0.58,0.0,0.0,513.0,363.0,4.0,73.0,0.0,73.0
8391,2016,9,DL,Delta Air Lines Inc.,EVV,"Evansville, IN: Evansville Regional",28.0,3.0,1.82,0.0,1.0,0.0,0.18,0.0,0.0,138.0,112.0,0.0,21.0,0.0,5.0
8392,2016,9,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",477.0,82.0,21.03,3.97,43.49,0.0,13.51,0.0,1.0,4605.0,1427.0,342.0,2095.0,0.0,741.0
8393,2016,9,DL,Delta Air Lines Inc.,EYW,"Key West, FL: Key West International",60.0,5.0,0.93,1.0,3.0,0.0,0.07,0.0,1.0,306.0,135.0,44.0,125.0,0.0,2.0
8394,2016,9,DL,Delta Air Lines Inc.,FAI,"Fairbanks, AK: Fairbanks International",13.0,1.0,0.94,0.0,0.06,0.0,0.0,0.0,0.0,16.0,15.0,0.0,1.0,0.0,0.0
8395,2016,9,DL,Delta Air Lines Inc.,FAR,"Fargo, ND: Hector International",80.0,19.0,8.46,0.83,3.88,0.0,5.84,0.0,0.0,2054.0,1335.0,123.0,148.0,0.0,448.0
8396,2016,9,DL,Delta Air Lines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",37.0,4.0,2.93,0.1,0.0,0.0,0.97,0.0,0.0,168.0,135.0,3.0,0.0,0.0,30.0
8397,2016,9,DL,Delta Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",31.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,112.0,56.0,0.0,56.0,0.0,0.0
8398,2016,9,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",772.0,83.0,25.14,3.92,36.45,0.0,17.49,0.0,2.0,5208.0,1904.0,202.0,1637.0,0.0,1465.0
8399,2016,9,DL,Delta Air Lines Inc.,FNT,"Flint, MI: Bishop International",85.0,5.0,0.73,1.16,1.32,0.0,1.79,0.0,0.0,162.0,16.0,34.0,22.0,0.0,90.0
8400,2016,9,DL,Delta Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",52.0,6.0,2.54,0.71,1.62,0.0,1.13,0.0,0.0,441.0,148.0,136.0,108.0,0.0,49.0
8401,2016,9,DL,Delta Air Lines Inc.,GEG,"Spokane, WA: Spokane International",134.0,11.0,6.7,0.97,1.2,0.0,2.13,0.0,0.0,651.0,418.0,101.0,29.0,0.0,103.0
8402,2016,9,DL,Delta Air Lines Inc.,GNV,"Gainesville, FL: Gainesville Regional",30.0,4.0,0.25,0.99,0.01,0.0,2.75,0.0,0.0,676.0,19.0,512.0,6.0,0.0,139.0
8403,2016,9,DL,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",111.0,9.0,5.26,0.0,1.18,0.0,2.56,0.0,0.0,392.0,300.0,0.0,18.0,0.0,74.0
8404,2016,9,DL,Delta Air Lines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",49.0,7.0,1.04,0.87,2.13,0.0,2.96,0.0,0.0,319.0,21.0,91.0,61.0,0.0,146.0
8405,2016,9,DL,Delta Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",301.0,25.0,14.46,0.81,4.39,0.0,5.34,0.0,0.0,1142.0,630.0,90.0,130.0,0.0,292.0
8406,2016,9,DL,Delta Air Lines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",221.0,14.0,11.63,1.33,0.01,0.0,1.03,0.0,0.0,1447.0,873.0,493.0,1.0,0.0,80.0
8407,2016,9,DL,Delta Air Lines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",219.0,17.0,12.82,0.4,1.44,0.0,2.34,0.0,0.0,960.0,685.0,24.0,125.0,0.0,126.0
8408,2016,9,DL,Delta Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",189.0,26.0,11.05,0.0,11.91,0.0,3.04,0.0,1.0,2134.0,1698.0,0.0,291.0,0.0,145.0
8409,2016,9,DL,Delta Air Lines Inc.,HOU,"Houston, TX: William P Hobby",193.0,13.0,6.76,0.4,2.01,0.0,3.83,0.0,0.0,664.0,435.0,10.0,80.0,0.0,139.0
8410,2016,9,DL,Delta Air Lines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",242.0,19.0,12.31,0.89,2.22,0.0,3.59,0.0,0.0,757.0,581.0,16.0,45.0,0.0,115.0
8411,2016,9,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",244.0,20.0,11.16,1.49,3.16,0.0,4.19,0.0,0.0,1102.0,443.0,211.0,111.0,0.0,337.0
8412,2016,9,DL,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",219.0,21.0,6.89,0.43,8.68,0.0,5.01,0.0,0.0,836.0,352.0,12.0,319.0,0.0,153.0
8413,2016,9,DL,Delta Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",87.0,7.0,3.38,0.0,1.68,0.0,1.95,0.0,0.0,327.0,220.0,0.0,49.0,0.0,58.0
8414,2016,9,DL,Delta Air Lines Inc.,ILM,"Wilmington, NC: Wilmington International",29.0,3.0,1.89,0.11,0.0,0.0,1.0,0.0,0.0,108.0,35.0,8.0,0.0,0.0,65.0
8415,2016,9,DL,Delta Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",365.0,38.0,19.96,3.08,8.02,0.0,6.95,0.0,0.0,2014.0,1440.0,64.0,253.0,0.0,257.0
8416,2016,9,DL,Delta Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",95.0,6.0,1.63,0.46,0.98,0.0,2.93,0.0,0.0,208.0,46.0,13.0,27.0,0.0,122.0
8417,2016,9,DL,Delta Air Lines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",192.0,7.0,6.16,0.0,0.0,0.0,0.84,0.0,0.0,323.0,287.0,0.0,0.0,0.0,36.0
8418,2016,9,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",388.0,32.0,21.35,2.79,2.87,0.0,4.99,0.0,1.0,1390.0,893.0,116.0,121.0,0.0,260.0
8419,2016,9,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",2396.0,329.0,80.9,9.23,154.23,0.0,84.65,0.0,6.0,23302.0,8348.0,791.0,6876.0,0.0,7287.0
8421,2016,9,DL,Delta Air Lines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",48.0,6.0,4.43,0.0,0.53,0.0,1.04,0.0,0.0,310.0,277.0,0.0,12.0,0.0,21.0
8422,2016,9,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1123.0,123.0,38.43,5.75,48.67,0.0,30.14,1.0,1.0,5970.0,2291.0,516.0,1847.0,0.0,1316.0
8423,2016,9,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2836.0,439.0,102.5,7.79,250.5,0.71,77.5,0.0,3.0,21877.0,8088.0,1164.0,7440.0,20.0,5165.0
